QuestionerId,QuotesId,OfferId,pqid,CChannel,RequestedLoanTypeId,ZipCode,State_Code,State,PropertyZipCode,PropertyState,PropertyCity,Veteran,EstimatedCreditScore,BankruptcyForeClosureCheck,PropertyTypeId,PropertyUse,EstimatedPropertyValue,CurrentMortgageBalance,LoanAmountRequested,DateCreated,SecondMortBalanceCheck,SecondMortBalance,UpdatedOn,IsDeviceTypeMobile,EstimatedCreditScoreBandId,DeviceType,UserIntentQuestion,LenderId,APRPercentage,AmortizationType,FixedRatePeriodMonths,IsFHALoan,IsJumboLoan,IsVALoan,LoanAmount,LoanProductName,LoanProgramId,LoanTermMonths,RatePercentage,TotalFees,TotalMonthlyPayment,IsInsuranceLenderPaid,AnnualMortgageInsurancePremiumPercentage,FHAUpfrontInsurancePremiumPercentage,VALoanFundingFeePercentage,FHAAnnualInsurancePremiumPercentage,IsBestOffer,MonthlySaving,LenderRank,CreatedOn,Status,TopicCreatedOn
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,211f7c2f-b3cc-4b76-8490-89089483ddff,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,201,4.462,Fixed,360,0,0,0,130000,30 Yr Fixed,1,360,4.25,3217,640,0,0,0,0,0,0,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:13:11 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,33a2269b-7a2a-4ed1-8532-856675d550ce,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,7,3.998,Fixed,180,0,0,0,130000,15 Yr Fixed,3,180,3.875,1082,954,0,0,0,0,0,0,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:10:52 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,43ab0857-90fb-47e8-86f6-8caff72eef69,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,165,4.421,Fixed,360,0,0,0,130000,30 Yr Fixed,1,360,4.375,704,650,0,0,0,0,0,0,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:09:53 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,615d7bee-d28c-4d40-90fc-419460ab15c1,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,165,4.813,Fixed,360,1,0,0,130000,FHA 30 Yr Fixed,1,360,4.125,2275,728,0,0,1.75,0,0,0,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:10:26 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,840d3ba3-a301-4542-ae80-6e421f504d20,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,201,5.099,Fixed,360,1,0,0,130000,FHA 30 Yr Fixed,1,360,4.125,6290,728,0,0,1.75,0,0,0,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:15:05 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,9c250acd-395a-42d0-984a-e01fab198664,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,7,4.813,Fixed,360,1,0,0,130000,FHA 30 Yr Fixed,1,360,4.125,2275,728,0,0,1.75,0,0,0,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:16:07 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,9e1980bc-77cc-4b3e-8f50-85575ae62cd6,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,83,4.136,Fixed,360,0,0,0,130000,30 Yr Fixed,1,360,4,2107,621,0,0,0,0,0,0,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:08:53 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,112774e7-ac59-43f7-9196-ef3a62ee135e,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,162,4.375,Fixed,360,0,0,0,130000,30 Yr Fixed,1,360,4.375,0,650,0,0,0,0,0,0,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:09:44 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,16266a10-d6fc-40cd-92d8-39efd8e1122d,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,232,4.484,Fixed,360,1,0,0,130000,FHA 30 Yr Fixed,1,360,3.75,3070,699,0,0,1.75,0,0,0,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:13:17 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,486b8f28-52c9-4bb0-a059-eaecd105ce7b,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,7,4.509,Fixed,360,1,0,0,130000,FHA 30 Yr Fixed,1,360,3.75,3434,699,0,0,1.75,0,0,0,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:13:21 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,586e9aa9-a453-46c9-a14e-9221bc641712,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,162,4.552,Fixed,180,1,0,0,130000,FHA 15 Yr Fixed,3,180,3.875,1937,1019,0,0,1.75,0,0,0,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:14:53 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,6604b38b-7f24-49f2-8a5e-f604b0cb142b,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,232,3.965,Fixed,180,0,0,0,130000,15 Yr Fixed,3,180,3.875,795,954,0,0,0,0,0,1,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:00:20 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,7106678a-0c37-4d8c-9230-07ced1db861a,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,83,3.772,Fixed,180,0,0,0,130000,15 Yr Fixed,3,180,3.625,1301,938,0,0,0,0,0,1,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-25 23:59:51 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,b0da9b52-503a-4a44-a4fe-d157af57ca22,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,83,4.41,Variable,60,1,0,0,130000,FHA 5 Yr ARM,6,360,3.75,4972,699,0,0,1.75,0,0,0,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:09:49 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,eef412df-892c-4e96-8a2f-f3da0aee5751,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,83,4.143,Fixed,360,0,0,0,130000,30 Yr Fixed,1,360,4,2218,621,0,0,0,0,0,0,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:09:01 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,12e00853-7df7-4e09-8861-3730b01de548,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,83,4.518,Fixed,360,1,0,0,130000,FHA 30 Yr Fixed,1,360,3.75,3557,699,0,0,1.75,0,0,0,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:10:10 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,227e73c6-184b-4146-959d-f80261fe3d7c,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,232,4.193,Variable,60,0,0,0,130000,5 Yr ARM,6,360,4.25,795,640,0,0,0,0,0,0,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:11:24 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,825b0a9d-f288-4351-8c57-219d2fd6fe8a,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,232,3.826,Fixed,180,0,0,0,130000,15 Yr Fixed,3,180,3.625,1775,938,0,0,0,0,0,1,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:01:56 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,830a9116-e622-41f1-b4ae-eb3d73f7f97c,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,232,4.312,Variable,60,1,0,0,130000,FHA 5 Yr ARM,6,360,3.625,4258,690,0,0,1.75,0,0,0,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:09:36 GMT
56bea2bd-44e6-4162-b8d1-335b1c35ba3a,6821e699-5566-4e2e-a7fa-1d63caf4de1d,cb409033-7ee0-4dbd-91b8-39c285023f6f,NULL,offline,2,49331,26,MI,49331,MI,Lowell,0,3,no,1,OWNEROCCUPIED,180000,130000,130000,1/25/2018 23:54,0,0,Jan 26 2018 12:14AM,NULL,NULL,NULL,NULL,201,4.125,Fixed,180,0,0,0,130000,15 Yr Fixed,3,180,3.75,3267,946,0,0,0,0,0,0,0,NULL,2018-01-25T23:54:27Z[GMT],2,2018-01-26 00:10:58 GMT
c1c3d5f5-269f-49e1-95df-796e399453b2,d1e3153b-d971-466a-8d5b-49bfb40f2e1f,061d26e4-8258-40ef-a0a2-d4ea9679d2d9,NULL,perf,2,49544,26,MI,49544,MI,Grand Rapids,0,9,no,1,OWNEROCCUPIED,150000,105000,120000,1/24/2018 12:05,0,0,Jan 24 2018 12:07PM,NULL,NULL,NULL,NULL,232,3.943,Fixed,180,0,0,0,120000,15 Yr Fixed,3,180,3.75,1566,873,0,0,0,0,0,1,0,NULL,2018-01-24T12:05:17Z[GMT],1,2018-01-24 12:08:48 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,0b98e3e5-09a6-4356-9f37-a1294283ff4a,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,162,3.983,Fixed,180,0,0,0,71999,15 Yr Fixed,3,180,3.875,524,529,0,0,0,0,0,1,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 08:58:20 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,650e2f3e-7caf-4a89-a666-7aa31efb484e,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,83,4.843,Variable,60,1,0,0,71999,FHA 5 Yr ARM,6,360,4.625,3396,425,0,0,1.748635398,0,0,0,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 08:59:24 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,9df9dd1b-cd6a-4689-819c-9ccd2991deec,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,232,5.101,Fixed,180,1,0,0,71999,FHA 15 Yr Fixed,3,180,4.25,2054,579,0,0,1.748635398,0,0,0,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 08:59:47 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,a56e3504-b62f-411e-8147-b7731a5caf04,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,165,5.057,Fixed,180,1,0,0,71999,FHA 15 Yr Fixed,3,180,4.25,1851,579,0,0,1.748635398,0,0,0,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 08:59:40 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,3b7f2ecd-575b-40b0-9736-8b8afe5bc174,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,232,4.356,Variable,60,0,0,0,71999,5 Yr ARM,6,360,4.375,1427,360,0,0,0,0,0,1,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 08:56:47 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,cb058a88-89d0-4a69-b0af-a1d1ff668d41,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,201,5.615,Fixed,180,1,0,0,71999,FHA 15 Yr Fixed,3,180,4.125,4945,574,0,0,1.748635398,0,0,0,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 09:00:01 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,dec99909-6bff-47c9-a7fe-bdb777577abf,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,201,4.403,Fixed,180,0,0,0,71999,15 Yr Fixed,3,180,3.875,2519,529,0,0,0,0,0,1,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 08:58:27 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,3d2ddab0-65c3-4d04-8381-85c83e5ee743,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,162,4.25,Fixed,180,0,0,0,71999,15 Yr Fixed,3,180,4.25,0,542,0,0,0,0,0,1,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 08:58:24 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,1d047b32-9325-4cb8-b6ee-d57ba14e484d,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,162,4.541,Fixed,180,1,0,0,71999,FHA 15 Yr Fixed,3,180,3.75,1805,560,0,0,1.748635398,0,0,0,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 08:58:32 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,b03cea11-b68c-4394-9559-422788d12904,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,232,4.548,Fixed,180,0,0,0,71999,15 Yr Fixed,3,180,4.25,1423,542,0,0,0,0,0,0,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 08:58:38 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,074844bb-8912-4a8d-92db-f88e40a1e66a,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,232,4.959,Fixed,180,1,0,0,71999,FHA 15 Yr Fixed,3,180,4,2572,569,0,0,1.748635398,0,0,0,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 08:59:36 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,3c7ca2d7-dace-41ad-866a-15c61c399b43,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,201,4.588,Fixed,180,0,0,0,71999,15 Yr Fixed,3,180,4.25,1611,542,0,0,0,0,0,0,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 08:58:45 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,58f34f8d-8140-4989-bcbe-c47b326696bc,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,162,4.678,Fixed,180,1,0,0,71999,FHA 15 Yr Fixed,3,180,4,1221,569,0,0,1.748635398,0,0,0,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 08:58:57 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,a648edc1-9a45-414f-b7a9-ace7d4444c5d,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,83,4.641,Fixed,180,1,0,0,71999,FHA 15 Yr Fixed,3,180,3.5,3452,551,0,0,1.748635398,0,0,0,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 08:58:52 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,b19fafa9-9438-4bd9-9533-bcebed0c4858,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,162,4.261,Variable,60,0,0,0,71999,5 Yr ARM,6,360,4.375,635,360,0,0,0,0,0,1,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 08:56:42 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,2aa7fb5f-b5d5-4582-a0ac-6a72ced5d4d7,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,83,4.854,Fixed,180,1,0,0,71999,FHA 15 Yr Fixed,3,180,3.875,2672,565,0,0,1.748635398,0,0,0,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 08:59:28 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,5621828d-c477-4160-8771-d470bea9e9b8,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,165,4.77,Fixed,180,0,0,0,71999,15 Yr Fixed,3,180,4.625,689,556,0,0,0,0,0,0,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 08:59:05 GMT
c925a8c2-0fe4-4c02-9335-1a46d400a613,b4bae6eb-4d21-477e-a532-6daff1be7d06,e2d73bab-f94c-4ef5-9a4a-0343a55d15e6,NULL,seo,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/27/2018 8:51,0,0,Jan 27 2018  9:33AM,NULL,NULL,NULL,NULL,232,4.792,Fixed,180,0,0,0,71999,15 Yr Fixed,3,180,4.625,795,556,0,0,0,0,0,0,0,NULL,2018-01-27T08:51:09Z[GMT],2,2018-01-27 08:59:13 GMT
ce659e99-634e-4338-a675-29b2b05444e8,edcfa13b-9f15-4942-8991-842d1eba92f3,86a40924-677c-40fd-bea7-cb2ec6009f72,NULL,seo,2,49344,26,MI,49344,MI,Shelbyville,0,7,no,1,OWNEROCCUPIED,80000,70000,70000,1/30/2018 17:18,0,0,Jan 30 2018  5:22PM,NULL,NULL,NULL,NULL,162,4.682,Fixed,180,1,0,0,70000,FHA 15 Yr Fixed,3,180,3.875,1820,549,0,0,1.75,0,0,1,0,NULL,2018-01-30T17:18:42Z[GMT],1,2018-01-30 17:28:11 GMT
9f3d3e36-b396-4492-918c-b9449ee87132,44cdff7f-2b05-49d0-810f-b1657f4cb1fd,0c5e414d-3046-4ae6-8386-510097cc351b,NULL,crm,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/30/2018 17:26,0,0,Jan 30 2018  5:26PM,NULL,NULL,NULL,NULL,162,4.289,Fixed,360,0,0,0,70000,30 Yr Fixed,1,360,4.25,324,345,0,0,0,0,0,1,0,NULL,2018-01-30T17:26:53Z[GMT],1,2018-01-30 17:27:18 GMT
9f3d3e36-b396-4492-918c-b9449ee87132,44cdff7f-2b05-49d0-810f-b1657f4cb1fd,0c5e414d-3046-4ae6-8386-510097cc351b,NULL,crm,2,48609,26,MI,48609,MI,Saginaw,0,3,no,1,OWNEROCCUPIED,90000,70000,71999,1/30/2018 17:26,0,0,Jan 30 2018  5:26PM,NULL,NULL,NULL,NULL,162,4.289,Fixed,360,0,0,0,70000,30 Yr Fixed,1,360,4.25,324,345,0,0,0,0,0,1,0,NULL,2018-01-30T17:26:53Z[GMT],1,2018-01-30 17:30:49 GMT
44a36905-8359-47e3-8218-96d4e2f384d7,ab0dc013-6375-4a3f-9222-74a574183d8c,119cef3b-16e1-4cd1-a1df-1de3ca934258,NULL,seo,2,48933,26,MI,48604,MI,Saginaw,1,5,bankruptcy,2,OWNEROCCUPIED,85000,75000,75000,2/3/2018 1:45,0,0,Feb  3 2018  1:52AM,FALSE,NULL,NULL,NULL,232,4.346,Fixed,360,0,0,1,75000,VA 30 Yr Fixed,1,360,4,3103,366,0,0,0,2.15,0,1,0,NULL,2018-02-03T01:45:41Z[GMT],1,2018-02-03 01:58:31 GMT
d59bfe3b-e9b6-444e-bb73-b7162cb047d7,cacefcc4-e5b2-4772-9c78-ade15d9f15f6,c79c2eba-f78b-468c-8d67-43dacf4b8b90,NULL,offline,2,48438,26,MI,48438,MI,Goodrich,0,3,no,1,OWNEROCCUPIED,180000,150000,150000,2/4/2018 3:11,0,0,Feb  4 2018  3:14AM,TRUE,NULL,NULL,NULL,162,3.759,Fixed,180,0,0,0,150000,15 Yr Fixed,3,180,3.625,1033,1104,0,0,0,0,0,1,0,NULL,2018-02-04T03:11:28Z[GMT],1,2018-02-04 03:20:44 GMT
eb81ddda-bb03-4a9d-ba4f-940923c77790,bff45746-7904-4ff6-b434-e92611799258,947a5b67-4f0f-4555-8acd-62b6ec5619a3,NULL,offline,2,48377,26,MI,63129,MO,Saint Louis,0,3,no,1,SECONDHOME,275000,90000,90000,2/7/2018 15:01,0,0,Feb  7 2018  3:04PM,FALSE,NULL,NULL,NULL,162,3.751,Fixed,180,0,0,0,90000,15 Yr Fixed,3,180,3.625,771,649,0,0,0,0,0,1,0,NULL,2018-02-07T15:01:47Z[GMT],1,2018-02-07 15:11:45 GMT
5b411f10-1e99-4111-b3f8-daaf3a8a9efc,55781d01-9075-4766-a583-17d31f9536a2,bc289de2-0e89-43e0-b96b-564e9dc82d47,NULL,offline,2,48346,26,MI,48346,MI,Clarkston,0,5,no,1,OWNEROCCUPIED,200000,70000,80000,2/22/2018 15:06,0,0,Feb 22 2018  3:09PM,FALSE,5,NULL,NULL,83,4.546,Fixed,240,0,0,0,80000,20 Yr Fixed,2,240,4.25,2001,496,0,0,0,0,0,1,0,NULL,2018-02-22T15:06:36Z[GMT],1,2018-02-22 15:10:23 GMT
